timestamp,Synthetic Normalized Nitrate,accumulated GDD,accumulated SHU,accumulated NHU,solar_radiation_00209FC8_avg_Lag1H,soil_moisture2_01209E4F_avg_Lag1H,soil_temperature3_01209E4F_avg_Lag1H,air_temperature_multi_sensor_avg_Lag1H,vpd_multi_sensor_avg_Lag1H,relative_humidity_multi_sensor_avg_Lag1H,soil_moisture2_01209E4F_avg_Lag3H,soil_temperature3_01209E4F_avg_Lag3H,soil_moisture2_01209E4F_avg_Lag12H,soil_temperature3_01209E4F_max_Lag12H,soil_temperature3_01209E4F_min_Lag12H,vpd_multi_sensor_avg_Lag12H,precipitation_far_sensors_mean_sum_Lag12H,FN2O_C4_broadcast_side_strip
2021-08-05 12:00:00,25.68580389,1189.989,1200.471739,191.9320128,922,43.7,18.65,26.96,1.415,60.325,43.7,18.7,43.76923077,18.8,18.6,0.340769231,0,8.669566667
2021-08-05 15:00:00,25.58720208,1192.55175,1202.838927,192.3259804,878.5,43.6,18.6,28.625,1.82,53.34,43.725,18.6,43.75384615,18.8,18.6,0.721538462,0,8.472236667
2021-08-05 18:00:00,25.48897878,1195.1145,1205.206114,192.7207567,198.5,43.3,18.7,28.17,1.95,48.67,43.325,18.65,43.63846154,18.8,18.6,1.166923077,0,9.457928333
2021-08-05 21:00:00,25.39113253,1197.67725,1207.573302,193.1163433,21,43.2,18.8,23.705,0.715,76.075,43.2,18.775,43.5,18.9,18.6,1.407692308,0.1,11.35931667
2021-08-06 00:00:00,25.29366189,1200.24,1209.940489,193.5127419,0,43.2,19,19.74,0.28,87.535,43.2,18.925,43.38461538,19,18.6,1.304615385,0.1,13.43271667
2021-08-06 03:00:00,25.19656542,1202.98725,1212.307677,193.9099542,0,43.2,19.05,16.115,0.01,99.12,43.2,19.025,43.23846154,19.1,18.6,0.915384615,0.1,10.17208333
2021-08-06 06:00:00,25.09984168,1205.7345,1214.697086,194.318409,0,43.2,19.1,15.075,0.025,97.975,43.2,19.1,43.2,19.1,18.7,0.470769231,0.1,10.110885
2021-08-06 09:00:00,25.00348924,1208.48175,1217.097607,194.732949,383,43.75,19,19.585,0.37,84.375,43.475,19.025,43.28461538,19.1,18.8,0.183076923,0,9.226203333
2021-08-06 12:00:00,24.90750667,1211.229,1219.498128,195.1483734,942,43.05,18.95,26.945,1.485,58.07,43.25,18.975,43.26153846,19.1,18.9,0.407692308,0,8.613866667
2021-08-06 15:00:00,24.81189256,1213.97625,1221.898649,195.564684,1104,43.05,18.9,29.86,2.365,43.605,43.025,18.9,43.22307692,19.1,18.9,0.892307692,0,9.169495
2021-08-06 18:00:00,24.71664549,1216.7235,1224.29917,195.9818827,184,42.5,18.95,28.77,2.17,44.9,42.675,18.925,43.08461538,19.1,18.9,1.388461538,0,9.853631667
2021-08-06 21:00:00,24.62176405,1219.47075,1226.699691,196.3999714,20,42.4,19.05,24.875,1.205,61.71,42.4,19.025,42.85384615,19.1,18.9,1.698461538,0,10.07291667
2021-08-07 00:00:00,24.52724684,1222.218,1229.100212,196.818952,0,42.4,19.15,19.85,0.52,77.34,42.4,19.125,42.63846154,19.2,18.9,1.603846154,0,11.75511
2021-08-07 03:00:00,24.43309245,1224.87975,1231.500732,197.2388264,0,42.4,19.25,18.5,0.24,88.245,42.4,19.225,42.48461538,19.3,18.9,1.220769231,0,9.807061667
2021-08-07 06:00:00,24.33929951,1227.5415,1233.927989,197.6740378,0,42.4,19.25,16.56,0.08,95.32,42.4,19.275,42.4,19.3,19,0.734615385,0,10.79080833
2021-08-07 09:00:00,24.24586661,1230.20325,1236.368614,198.1174466,83.5,42.4,19.2,19.42,0.115,94.42,42.45,19.2,42.41538462,19.3,19.1,0.344615385,0.8,9.168216667
2021-08-07 12:00:00,24.15279238,1232.865,1238.809239,198.5618499,498.5,42.4,19.1,24.315,0.625,79.275,42.4,19.125,42.41538462,19.3,19.1,0.286153846,0.9,7.27663
2021-08-07 15:00:00,24.06007544,1235.52675,1241.249864,199.0072501,605.5,42.45,19.1,26.85,1.05,70.155,42.5,19.1,42.44615385,19.3,19.1,0.424615385,0.9,7.52977
2021-08-07 18:00:00,23.96771442,1238.1885,1243.690489,199.4536494,255,42.1,19.15,26.335,0.905,73.85,42.15,19.125,42.38461538,19.3,19.1,0.609230769,0.9,8.402575
2021-08-07 21:00:00,23.87570795,1240.85025,1246.131114,199.90105,24.5,42.15,19.3,22.935,0.28,89.7,42.125,19.25,42.30769231,19.3,19.1,0.659230769,0.3,9.264121667
2021-08-08 00:00:00,23.78405468,1243.512,1248.571739,200.3494542,0,42.1,19.4,20.67,0.26,89.02,42.1,19.35,42.23846154,19.5,19.1,0.639230769,0.2,8.698395
2021-08-08 03:00:00,23.69275324,1246.534875,1251.012364,200.7988642,0,42.15,19.5,18.91,0.14,93.105,42.125,19.475,42.13076923,19.5,19.1,0.465384615,0.2,8.59996
2021-08-08 06:00:00,23.60180228,1249.55775,1253.501948,201.2824667,0,42.2,19.5,19.215,0.165,92.025,42.2,19.5,42.13846154,19.5,19.2,0.258461538,0.2,8.791296667
2021-08-08 09:00:00,23.51120046,1252.580625,1256.01601,201.7838681,209,42.3,19.5,20.385,0.28,88.265,42.25,19.5,42.16923077,19.5,19.3,0.200769231,0.2,8.205186667
2021-08-08 12:00:00,23.42094645,1255.6035,1258.530073,202.2865185,862,42.05,19.5,24.82,0.775,75.07,42.2,19.5,42.17692308,19.5,19.4,0.306923077,0,7.609145
2021-08-08 15:00:00,23.33103889,1258.626375,1261.044135,202.790421,887.5,41.95,19.5,27.37,1.1,69.46,41.975,19.5,42.14615385,19.5,19.5,0.512307692,0,7.862601667
2021-08-08 18:00:00,23.24147647,1261.64925,1263.558198,203.2955787,265,41.65,19.55,26.72,0.945,72.765,41.725,19.525,42.03076923,19.6,19.5,0.703076923,0,8.772483333
2021-08-08 21:00:00,23.15225786,1264.672125,1266.07226,203.8019948,13,41.7,19.65,24.415,0.585,80.73,41.65,19.625,41.90769231,19.8,19.5,0.82,0,8.58095
2021-08-09 00:00:00,23.06338174,1267.695,1268.586323,204.3096725,0,41.6,19.8,21.91,0.185,92.705,41.625,19.775,41.75384615,19.9,19.5,0.744615385,0,7.468963333
2021-08-09 03:00:00,22.9748468,1271.066625,1271.100385,204.8186147,0,41.75,19.9,20.41,0.06,97.105,41.675,19.875,41.67692308,20,19.5,0.54,0,9.322815
2021-08-09 06:00:00,22.88665172,1274.43825,1273.666531,205.3684098,0,41.65,20,20.105,0,99.99,41.625,19.975,41.64615385,20,19.6,0.289230769,1.2,8.155385
2021-08-09 09:00:00,22.7987952,1277.809875,1276.258719,205.9395291,116.5,41.65,20,21.32,0.015,99.36,41.625,20,41.64615385,20,19.7,0.115384615,1.2,8.584016667
2021-08-09 12:00:00,22.71127594,1281.1815,1278.850906,206.5122367,873,41.8,20,26.385,0.73,78.66,41.75,20,41.67692308,20,19.8,0.162307692,1.2,8.109436667
2021-08-09 15:00:00,22.62409264,1284.553125,1281.443094,207.086537,888,41.45,20,29.905,1.395,66.835,41.625,20,41.64615385,20,19.9,0.444615385,1.2,8.737545
2021-08-09 18:00:00,22.53724403,1287.92475,1284.035281,207.6624344,215.5,41.3,20.05,30.465,1.695,60.89,41.35,20.025,41.57692308,20.1,20,0.826923077,0,8.943335
2021-08-09 21:00:00,22.4507288,1291.296375,1286.627468,208.2399333,16.5,41.1,20.15,26.425,0.795,77.175,41.15,20.125,41.47692308,20.3,20,1.056153846,0,8.65909
2021-08-10 00:00:00,22.36454569,1294.668,1289.219656,208.8190383,0,41.2,20.3,22.82,0.215,92.15,41.175,20.275,41.35384615,20.4,20,1.045384615,0,10.99668667
2021-08-10 03:00:00,22.27869341,1298.073375,1291.811844,209.3997536,0,41.2,20.4,21.89,0.07,97.14,41.2,20.375,41.23846154,20.4,20,0.813846154,0,10.39272167
2021-08-10 06:00:00,22.1931707,1301.47875,1294.429031,209.9980019,0,41.2,20.4,20.915,0.095,95.87,41.2,20.4,41.18461538,20.4,20.1,0.456153846,0,9.430443333
2021-08-10 09:00:00,22.10797629,1304.884125,1297.058719,210.6059414,333,41.3,20.35,23.54,0.375,86.98,41.275,20.375,41.21538462,20.4,20.2,0.207692308,0,8.015546667
2021-08-10 12:00:00,22.02310892,1308.2895,1299.688406,211.2156409,557,41.5,20.3,27.68,0.875,76.18,41.45,20.3,41.29230769,20.4,20.3,0.3,0,7.309755
2021-08-10 15:00:00,21.93856734,1311.694875,1302.318094,211.8271054,657,41.05,20.3,30.17,1.29,69.605,41.2,20.3,41.26923077,20.4,20.3,0.56,0,7.561831667
2021-08-10 18:00:00,21.8543503,1315.10025,1304.947781,212.4403401,238,40.8,20.35,28.71,1.025,74.53,40.975,20.325,41.20769231,20.4,20.3,0.806153846,0.7,7.748046667
2021-08-10 21:00:00,21.77045654,1318.505625,1307.577469,213.0553502,23,40.8,20.5,25.875,0.43,86.79,40.75,20.45,41.09230769,20.5,20.3,0.885384615,0.7,7.960643333
2021-08-11 00:00:00,21.68688483,1321.911,1310.207156,213.6721406,0,40.8,20.6,24.235,0.115,96.045,40.8,20.55,40.94615385,20.6,20.3,0.770769231,0.8,8.029875
2021-08-11 03:00:00,21.60363394,1325.559375,1312.836844,214.2907167,0,40.85,20.65,22.795,0.01,99.48,40.825,20.625,40.85384615,20.7,20.3,0.517692308,2.3,7.562306667
2021-08-11 06:00:00,21.52070262,1329.20775,1315.516878,214.9555065,0,40.9,20.7,22.56,0,99.99,40.9,20.7,40.81538462,20.7,20.4,0.209230769,2.4,7.788138333
2021-08-11 09:00:00,21.43808966,1332.856125,1318.222086,215.6446424,158,40.9,20.75,23.795,0.05,98.135,40.9,20.725,40.85384615,20.8,20.5,0.073076923,1.7,7.367656667
2021-08-11 12:00:00,21.35579384,1336.5045,1320.927295,216.3359878,762,41,20.8,27.645,0.825,77.63,40.95,20.8,40.89230769,20.8,20.6,0.172307692,1.6,7.493573333
2021-08-11 15:00:00,21.27381392,1340.152875,1323.632503,217.0295495,628.5,41.1,20.8,29.97,1.27,69.9,41.15,20.8,40.97692308,20.8,20.7,0.45,1.4,7.617828333
2021-08-11 18:00:00,21.19214871,1343.80125,1326.337711,217.7253348,223,40.85,20.85,29.005,1,74.71,40.825,20.825,40.95384615,20.9,20.7,0.657692308,0,7.956426667
2021-08-11 21:00:00,21.11079699,1347.449625,1329.042919,218.4233507,12.5,40.55,21,26.7,0.58,83.56,40.55,20.95,40.86923077,21,20.8,0.826923077,0,8.296961667
2021-08-12 00:00:00,21.02975756,1351.098,1331.748128,219.1236044,0,40.6,21.1,24.01,0.23,92.125,40.6,21.05,40.8,21.1,20.8,0.805384615,0,7.634008333
2021-08-12 03:00:00,20.94902923,1354.665375,1334.453336,219.826103,0,40.6,21.1,23.8725,0.1975,93.04,40.6,21.1,40.65384615,21.1,20.8,0.586538462,0,7.535131667
2021-08-12 06:00:00,20.86861079,1358.23275,1337.17278,220.5351097,0,40.7,21.1,22.975,0.2175,91.915,40.65,21.1,40.6,21.1,20.9,0.419615385,0,7.813203333
2021-08-12 09:00:00,20.78850106,1361.800125,1339.899343,221.2485379,298.5,40.85,21.1,24.2675,0.395,86.8525,40.775,21.1,40.66153846,21.1,21,0.271153846,0,6.997715
2021-08-12 12:00:00,20.70869885,1365.3675,1342.625905,221.964274,412.5,40.65,21.1,26.59,0.77,77.7575,40.7,21.1,40.67692308,21.1,21.1,0.345,0,6.948788333
2021-08-12 15:00:00,20.62920298,1368.934875,1345.352468,222.6823255,634.5,40.8,21.1,29.135,1.38,65.7325,40.7,21.1,40.70769231,21.1,21.1,0.609615385,0,7.123233333
2021-08-12 18:00:00,20.55001228,1372.50225,1348.07903,223.4026999,255,40.3,21.1,29.75,1.5175,63.4925,40.525,21.1,40.65384615,21.1,21.1,0.886153846,0,6.971911667
2021-08-12 21:00:00,20.47112557,1376.069625,1350.805593,224.1254047,24,40.25,21.2,26.84,1.035,71.41,40.3,21.15,40.56153846,21.3,21.1,1.116538462,0,6.5025
2021-08-13 00:00:00,20.39254169,1379.637,1353.532155,224.8504475,0,40.2,21.3,22.2725,0.1125,95.4925,40.175,21.275,40.43076923,21.3,21.1,1.017692308,0,8.246225
2021-08-13 03:00:00,20.31425948,1382.87475,1356.258718,225.5778357,0,40.2,21.3,20.28,0.01,99.56,40.2,21.3,40.33076923,21.3,21.1,0.776153846,0,7.846035
2021-08-13 06:00:00,20.23627777,1386.1125,1358.976947,226.2863048,0,40.3,21.3,19.87,0,99.98,40.275,21.3,40.24615385,21.3,21.1,0.438076923,0,7.621053333
2021-08-13 09:00:00,20.15859542,1389.35025,1361.69101,226.9863302,195,40.55,21.2,22.3,0.0325,98.735,40.45,21.225,40.28461538,21.3,21.2,0.108846154,0,6.471688333
2021-08-13 12:00:00,20.08121127,1392.588,1364.405072,227.6885211,655.5,40.45,21.1,27.15,0.6875,80.8125,40.425,21.125,40.34615385,21.3,21.1,0.151153846,0,5.95471
2021-08-13 15:00:00,20.00412418,1395.82575,1367.119135,228.3928843,754,40.25,21.1,29.0275,1.0925,72.695,40.45,21.1,40.4,21.3,21.1,0.381153846,0,6.259901667
2021-08-13 18:00:00,19.92733302,1399.0635,1369.833197,229.0994264,195.5,39.85,21.1,29.5275,1.2325,70.0025,39.975,21.1,40.30769231,21.3,21.1,0.675384615,0,6.457361667
2021-08-13 21:00:00,19.85083663,1402.30125,1372.547259,229.8081543,44.5,39.75,21.2,24.68,0.1225,95.8225,39.775,21.15,40.15384615,21.3,21.1,0.751153846,2.3,5.865073333
2021-08-14 00:00:00,19.7746339,1405.539,1375.261322,230.5190747,0,39.8,21.3,23.91,0.5425,81.29,39.8,21.275,40.01538462,21.3,21.1,0.766538462,2.3,6.584531667
2021-08-14 03:00:00,19.69872369,1407.7755,1377.975385,231.2321943,0,39.85,21.4,21.945,0.705,72.86,39.825,21.35,39.86153846,21.4,21.1,0.704615385,2.7,5.59352
2021-08-14 06:00:00,19.62310488,1410.012,1380.67035,231.9142641,0,39.9,21.4,18.9,0.62,71.53,39.9,21.4,39.82307692,21.5,21.1,0.561923077,2.7,5.542315
2021-08-14 09:00:00,19.54777635,1412.2485,1383.355767,232.5816707,349.5,40,21.4,18.205,0.455,78.185,39.975,21.4,39.87692308,21.5,21.2,0.501153846,0.4,4.916185
2021-08-14 12:00:00,19.472737,1414.485,1386.041183,233.2509979,957,40,21.3,23.995,1.185,59.995,40,21.325,39.92307692,21.5,21.3,0.728461538,0.4,5.01462
2021-08-14 15:00:00,19.3979857,1416.7215,1388.7266,233.9222514,1063.5,39.85,21.2,23.695,1.49,48.78,39.925,21.25,39.94615385,21.5,21.2,0.889230769,0,4.844738333
2021-08-14 18:00:00,19.32352135,1418.958,1391.412017,234.5954366,200,39.5,21.2,23.015,1.575,43.575,39.575,21.2,39.86153846,21.5,21.2,1.076153846,0,4.903841667
2021-08-14 21:00:00,19.24934286,1421.1945,1394.097434,235.2705591,11.5,39.5,21.2,19.915,1.1,52.99,39.5,21.2,39.75384615,21.4,21.2,1.266923077,0,4.334465
2021-08-15 00:00:00,19.17544912,1423.431,1396.78285,235.9476244,0,39.6,21.2,15.985,0.5025,72.095,39.575,21.2,39.66153846,21.3,21.2,1.189615385,0,4.518415
2021-08-15 03:00:00,19.10183904,1425.15225,1399.468267,236.6266383,0,39.7,21.1,11.4075,0.075,94.08,39.675,21.125,39.59230769,21.3,21.1,0.923846154,0,4.150991667
2021-08-15 06:00:00,19.02851154,1426.8735,1402.023823,237.1742703,0,39.85,20.95,10.82,0.0475,95.9025,39.775,21,39.63846154,21.2,20.9,0.581538462,0,3.465501667
2021-08-15 09:00:00,18.95546552,1428.59475,1404.514448,237.6563756,377.5,39.9,20.75,14.7425,0.26,85.0275,39.9,20.8,39.73076923,21.2,20.7,0.285769231,0,3.80281
2021-08-15 12:00:00,18.8826999,1430.316,1407.005073,238.1394609,953,39.7,20.5,22.005,1.51,42.98,39.95,20.575,39.81538462,21.2,20.5,0.433076923,0,3.71605
2021-08-15 15:00:00,18.81021362,1432.03725,1409.495698,238.6235281,1047.5,39.25,20.3,23.9725,1.9425,34.48,39.4,20.375,39.73846154,21.1,20.3,0.793461538,0,3.889308333
2021-08-15 18:00:00,18.7380056,1433.7585,1411.986323,239.1085793,219,38.95,20.3,23.975,1.835,38.055,39.025,20.3,39.56153846,21,20.3,1.206923077,0,3.940333333
2021-08-15 21:00:00,18.66607476,1435.47975,1414.476948,239.5946165,9.5,38.95,20.3,18.785,0.905,59.93,38.975,20.3,39.36153846,20.8,20.3,1.466923077,0,4.270136667
2021-08-16 00:00:00,18.59442005,1437.201,1416.967573,240.0816416,0,39.2,20.3,13.845,0.2475,83.985,39.225,20.3,39.19230769,20.5,20.3,1.343846154,0,4.23153
2021-08-16 03:00:00,18.52304041,1439.044875,1419.458198,240.5696567,0,39.25,20.2,12.33,0.17,87.675,39.275,20.25,39.14615385,20.3,20.2,0.961923077,0,3.221976667
2021-08-16 06:00:00,18.45193477,1440.88875,1421.884239,241.0056104,0,39.4,20.05,9.8225,0.03,97.0275,39.225,20.1,39.2,20.3,20,0.540384615,0,3.223638333
2021-08-16 09:00:00,18.3811021,1442.732625,1424.277989,241.4157838,391,39.6,19.85,16.3575,0.35,82,39.5,19.925,39.32307692,20.3,19.8,0.225,0,3.304165
2021-08-16 12:00:00,18.31054133,1444.5765,1426.671739,241.8266552,920,39.15,19.65,23.9125,1.665,43.72,39.35,19.725,39.32307692,20.3,19.6,0.458076923,0,3.31888
2021-08-16 15:00:00,18.24025143,1446.420375,1429.065489,242.2382258,926,38.7,19.6,25.69,2.0025,39.02,38.85,19.6,39.18461538,20.2,19.6,0.871923077,0,3.394018333
2021-08-16 18:00:00,18.17023136,1448.26425,1431.459239,242.650497,191,38.9,19.55,25.7625,1.9775,40.075,38.725,19.55,39.09230769,20.1,19.5,1.305384615,0,3.483591667
2021-08-16 21:00:00,18.10048008,1450.108125,1433.852989,243.0634698,17,38.3,19.6,21.2475,1.03,59.39,38.425,19.6,38.83846154,19.9,19.5,1.578846154,0,3.173375
2021-08-17 00:00:00,18.03099655,1451.952,1436.246739,243.4771454,0,38.4,19.65,16.2025,0.2925,83.8725,38.4,19.625,38.60769231,19.7,19.5,1.428076923,0,3.071808333
2021-08-17 03:00:00,17.96177976,1453.90725,1438.640489,243.8915251,0,38.5,19.7,14.335,0.1125,92.7725,38.475,19.7,38.50769231,19.7,19.5,1.025384615,0,3.12541
2021-08-17 06:00:00,17.89282868,1455.8625,1441.052295,244.3156265,0,38.55,19.6,16.5025,0.245,86.49,38.6,19.625,38.49230769,19.7,19.6,0.605384615,0,3.1486
2021-08-17 09:00:00,17.82414228,1457.81775,1443.473128,244.7449815,71,38.6,19.55,17.9,0.365,81.8875,38.6,19.575,38.52307692,19.7,19.5,0.308461538,0,3.005566667
2021-08-17 12:00:00,17.75571955,1459.773,1445.893961,245.1750911,234,38.95,19.5,20.3975,0.36,84.595,38.85,19.5,38.64615385,19.7,19.5,0.257692308,0,3.24983
2021-08-17 15:00:00,17.68755948,1461.72825,1448.314795,245.6059566,161,38.85,19.5,22.105,0.3225,87.5925,39.05,19.5,38.77692308,19.7,19.5,0.306538462,0,3.442296667
2021-08-17 18:00:00,17.61966107,1463.6835,1450.735628,246.0375793,107,38.75,19.5,22.2725,0.2125,91.715,38.775,19.5,38.81538462,19.6,19.5,0.321923077,0,3.470901667
2021-08-17 21:00:00,17.5520233,1465.63875,1453.156461,246.4699605,3,38.7,19.6,22.125,0.1075,95.6375,38.75,19.55,38.85384615,19.6,19.5,0.282692308,0,2.60399
2021-08-18 00:00:00,17.48464517,1467.594,1455.577294,246.9031015,0,38.75,19.6,21.46,0.0075,99.6,38.725,19.6,38.84615385,19.7,19.5,0.203461538,0,2.407162
2021-08-18 03:00:00,17.41752569,1471.00275,1457.998128,247.3370037,0,38.8,19.7,20.91,0,99.985,38.8,19.675,38.76923077,19.8,19.5,0.103461538,0,8.483836667
2021-08-18 06:00:00,17.35066387,1474.4115,1460.502989,247.835035,0,39.15,19.8,21.2225,0,99.98,38.975,19.775,38.82307692,19.8,19.5,0.053461538,0,3.8428
2021-08-18 09:00:00,17.28405872,1477.82025,1463.049864,248.3658223,64,38.85,19.8,21.505,0,99.98,38.925,19.8,38.83846154,19.8,19.6,0.010384615,0,3.824531667
2021-08-18 12:00:00,17.21770925,1481.229,1465.596739,248.8977464,548.5,38.75,19.8,25.535,0.535,83.5025,38.825,19.8,38.86153846,19.8,19.6,0.087692308,0,3.416128333
2021-08-18 15:00:00,17.15161448,1484.63775,1468.143614,249.4308097,648,38.5,19.9,28.2525,1.1875,68.91,38.575,19.85,38.8,19.9,19.7,0.344230769,0,3.438721667
2021-08-18 18:00:00,17.08577343,1488.0465,1470.690489,249.9650146,257,38.15,20,28.6875,1.35,65.5,38.25,19.95,38.63846154,20,19.8,0.667692308,0,3.637103333
2021-08-18 21:00:00,17.02018513,1491.45525,1473.237364,250.5003637,18.5,38.1,20.1,25.22,0.48,85.2525,38.1,20.05,38.44615385,20.2,19.8,0.815769231,0,3.755051667
2021-08-19 00:00:00,16.9548486,1494.864,1475.784239,251.0368593,0,38.45,20.25,21.6425,0.025,98.755,38.35,20.2,38.34615385,20.3,19.8,0.786923077,0,3.530786667
2021-08-19 03:00:00,16.88976289,1497.91275,1478.331114,251.5745039,0,38.3,20.3,19.605,0,99.9875,38.275,20.3,38.26923077,20.4,19.9,0.585384615,0,5.159786667
2021-08-19 06:00:00,16.82492703,1500.9615,1480.917572,252.143324,0,38.3,20.4,18.9375,0,99.98,38.3,20.375,38.26923077,20.4,20,0.255769231,0,3.441356667
2021-08-19 09:00:00,16.76034006,1504.01025,1483.523822,252.7284777,92.5,38.4,20.4,21.055,0,99.98,38.375,20.4,38.33846154,20.4,20.1,0.033461538,0,3.322113333
2021-08-19 12:00:00,16.69600102,1507.059,1486.130072,253.3149893,362.5,38.6,20.3,24.6825,0.3475,88.5825,38.55,20.325,38.38461538,20.4,20.3,0.06,0,3.157656667
2021-08-19 15:00:00,16.63190896,1510.10775,1488.736322,253.902862,466.5,38.6,20.3,26.9225,0.78,77.8225,38.575,20.3,38.46923077,20.4,20.3,0.225769231,0,3.0042
2021-08-19 18:00:00,16.56806294,1513.1565,1491.342572,254.492099,253,38.1,20.4,27.79,1.015,72.585,38.125,20.35,38.42307692,20.5,20.3,0.445384615,0,3.121271667
2021-08-19 21:00:00,16.50446201,1516.20525,1493.948822,255.0827035,1.5,38.15,20.5,25.3325,0.4625,85.65,38.125,20.475,38.36923077,20.5,20.3,0.59,0,3.027045
2021-08-20 00:00:00,16.44110523,1519.254,1496.555072,255.6746786,0,38.2,20.6,21.7725,0.0425,98.2225,38.175,20.55,38.26923077,20.6,20.3,0.579615385,0,3.234926667
2021-08-20 03:00:00,16.37799166,1522.341,1499.161322,256.2680275,0,38.2,20.65,18.7375,0,99.9875,38.175,20.625,38.15384615,20.7,20.3,0.445384615,0,2.984173333
2021-08-20 06:00:00,16.31512037,1525.428,1501.791183,256.8796742,0,38.3,20.7,19.7375,0,99.9825,38.275,20.7,38.19230769,20.7,20.4,0.239230769,0,3.36192
2021-08-20 09:00:00,16.25249042,1528.515,1504.43285,257.5012617,190,38.3,20.6,20.7375,0.0225,99.0725,38.3,20.625,38.23846154,20.7,20.5,0.043461538,0,3.28378
2021-08-20 12:00:00,16.1901009,1531.602,1507.074517,258.1243533,737,38.8,20.6,28.15,1.2,68.9725,38.55,20.6,38.33846154,20.7,20.6,0.210769231,0,2.858268333
2021-08-20 15:00:00,16.12795088,1534.689,1509.716183,258.7489527,848.5,37.9,20.6,32.115,2.28,52.13,38.4,20.6,38.33846154,20.7,20.6,0.710384615,0,3.00344
2021-08-20 18:00:00,16.06603943,1537.776,1512.35785,259.3750634,255.5,37.7,20.6,32.1325,2.2325,53.2775,37.725,20.6,38.20769231,20.7,20.6,1.233076923,0,3.274696667
2021-08-20 21:00:00,16.00436566,1540.863,1514.999517,260.0026892,11,38.25,20.75,27.765,1.16,69.6675,37.95,20.675,38.13846154,20.8,20.6,1.564230769,0,2.945763333
2021-08-21 00:00:00,15.94292863,1543.95,1517.641184,260.6318337,0,37.5,20.85,22.37,0.1475,94.31,37.825,20.825,37.97692308,20.9,20.6,1.526538462,0,3.192355
2021-08-21 03:00:00,15.88172744,1547.141625,1520.28285,261.2625006,0,37.6,21,20.5525,0.0225,98.865,37.55,20.95,37.73846154,21,20.6,1.094230769,0,2.976083333
2021-08-21 06:00:00,15.82076119,1550.33325,1522.96167,261.9270304,0,37.65,21,19.0725,0,99.9375,37.625,21,37.72307692,21,20.6,0.560384615,0,2.707136667
2021-08-21 09:00:00,15.76002898,1553.524875,1525.659066,262.6094615,244,37.95,21,23.4775,0.245,92.3075,37.825,21,37.73076923,21,20.8,0.160769231,0,2.837155
2021-08-21 12:00:00,15.6995299,1556.7165,1528.356461,263.2936706,729.5,37.95,20.9,29.9975,1.3425,68.3325,38.125,20.925,37.76923077,21,20.9,0.328461538,0,2.889488333
2021-08-21 15:00:00,15.63926306,1559.908125,1531.053857,263.9796624,839.5,37.6,20.9,32.6575,2.0975,57.39,37.825,20.9,37.83846154,21,20.9,0.776153846,0,3.005915
2021-08-21 18:00:00,15.57922758,1563.09975,1533.751253,264.6674415,239,36.95,20.95,32.28,2.135,55.6175,37.025,20.925,37.69230769,21,20.9,1.277692308,0,2.941976667
2021-08-21 21:00:00,15.51942256,1566.291375,1536.448649,265.3570125,4.5,36.9,21.05,27.7175,0.975,73.895,36.9,21.025,37.50769231,21.1,20.9,1.556923077,0,3.246401667
2021-08-22 00:00:00,15.45984711,1569.483,1539.146044,266.0483802,0,37.2,21.2,23.5475,0.2775,90.41,37.05,21.15,37.24615385,21.3,20.9,1.445384615,0,4.167108333
2021-08-22 03:00:00,15.40050036,1572.75225,1541.84344,266.7415492,0,37,21.3,21.8025,0.0475,97.8575,37,21.275,37.00769231,21.3,20.9,1.056923077,0,3.859808333
2021-08-22 06:00:00,15.34138143,1576.0215,1544.568961,267.4593047,0,37,21.3,20.15,0,99.99,37,21.3,36.99230769,21.3,21,0.539615385,0,2.860703333
2021-08-22 09:00:00,15.28248945,1579.29075,1547.308544,268.1904132,303.5,37.45,21.3,23.54,0.195,93.575,37.25,21.3,37.09230769,21.3,21.1,0.195769231,0,3.373821667
2021-08-22 12:00:00,15.22382353,1582.56,1550.048128,268.9235203,689,37.35,21.3,29.5,1.335,67.525,37.225,21.3,37.13846154,21.3,21.2,0.336153846,0,2.903196667
2021-08-22 15:00:00,15.16538282,1585.82925,1552.787711,269.6586313,971.5,37,21.2,31.8575,2.17,53.7975,37.15,21.225,37.16153846,21.3,21.2,0.765769231,0,2.919361667
2021-08-22 18:00:00,15.10716645,1589.0985,1555.527294,270.3957518,175.5,36.3,21.3,32.0225,2.35,50.4975,36.45,21.25,37.00769231,21.3,21.2,1.302307692,0,2.729923333
2021-08-22 21:00:00,15.04917356,1592.36775,1558.266878,271.1348872,2,36.6,21.35,28.3375,1.1425,70.42,36.45,21.325,36.82307692,21.5,21.2,1.608461538,0,2.715393333
2021-08-23 00:00:00,14.99140329,1595.637,1561.006461,271.876043,0,36.6,21.5,26.235,0.665,80.2525,36.675,21.475,36.7,21.5,21.2,1.567692308,0,3.055518333
2021-08-23 03:00:00,14.93385479,1599.09525,1563.746045,272.6192249,0,36.35,21.55,23.9925,0.4975,83.105,36.325,21.525,36.48461538,21.6,21.2,1.296538462,0,2.68627
2021-08-23 06:00:00,14.8765272,1602.5535,1566.497086,273.3673333,0,36.7,21.6,22.3975,0.36,86.48,36.65,21.6,36.53846154,21.6,21.3,0.843076923,0,2.915923333
